Unit Type,Number,DATE,Situation,Type_D,Weight_D,Weight_ND,Type_ND,CU_KIND,Fraction_Division,ORIG_FID,POINT_X,POINT_Y
Inf Div,255,9/4/1941 0:00,0,INF,3,,,1,,1420,32.68135049,55.07682533
Inf Div,255,9/6/1941 0:00,0,INF,3,,,1,,1080,32.60807931,55.11224164
Inf Div,255,9/8/1941 0:00,0,INF,3,,,1,,1454,32.65855461,55.11038438
Inf Div,255,9/10/1941 0:00,0,INF,3,,,1,,572,32.66438201,54.99024343
Inf Div,256,7/11/1941 0:00,0,INF,3,,,1,,152,26.81581362,54.90866745
Inf Div,256,7/12/1941 0:00,1,INF,3,,,1,,522,27.49742456,55.07353583
Inf Div,256,7/13/1941 0:00,1,INF,3,,,1,,488,27.9801134,55.08501665
Inf Div,256,7/15/1941 0:00,1,INF,3,,,1,,512,28.64157998,55.20770263
Inf Div,256,7/17/1941 0:00,1,INF,3,,,1,,660,28.55103343,55.17704299
Inf Div,256,7/19/1941 0:00,0,INF,3,,,1,,262,28.56805393,55.1613959
Inf Div,256,7/20/1941 0:00,0,INF,3,,,1,,1699,28.85642282,55.26654697
Inf Div,256,7/22/1941 0:00,0,INF,3,,,1,,1700,29.31154907,55.42669604
Inf Div,256,7/24/1941 0:00,0,INF,3,,,1,,1701,29.25299806,55.43998567
Inf Div,256,7/26/1941 0:00,0,INF,3,,,1,,1619,29.18514428,55.42886555
Inf Div,256,7/27/1941 0:00,0,INF,3,,,1,,1702,29.19085597,55.43924647
Inf Div,256,7/29/1941 0:00,0,INF,3,,,1,,1703,29.19069824,55.43448672
Inf Div,256,7/30/1941 0:00,0,INF,3,,,1,,1704,29.19827487,55.45342931
Inf Div,256,8/1/1941 0:00,0,INF,,1,FWD DET,0,3-Jan,726,30.51023498,55.33650962
Inf Div,256,8/2/1941 0:00,0,INF,,1,FWD DET,0,3-Jan,1468,29.85427316,55.36032168
Inf Div,256,8/2/1941 0:00,1,INF,,1,FWD DET,0,3-Jan,1496,31.09519319,55.57531602
Inf Div,256,8/2/1941 0:00,1,INF,,1,FWD DET,0,3-Jan,1499,30.25693257,56.08492976
Inf Div,256,8/4/1941 0:00,1,INF,,1,FWD DET,0,3-Jan,980,31.13609265,55.59694499
Inf Div,256,8/4/1941 0:00,1,INF,,1,FWD DET,0,3-Jan,985,30.39053572,56.12525973
Inf Div,256,8/6/1941 0:00,1,INF,,2,FWD DET,0,3-Feb,1277,31.10040394,55.92124006
Inf Div,256,8/10/1941 0:00,1,INF,,1,FWD DET,0,3-Jan,611,31.09577688,56.0124274
Inf Div,256,8/10/1941 0:00,1,INF,,1,FWD DET,0,3-Jan,612,30.98307276,56.15700741
Inf Div,256,8/12/1941 0:00,1,INF,,2,FWD DET,0,3-Feb,1321,31.10937703,55.93649835
Inf Div,256,8/12/1941 0:00,0,INF,,1,FWD DET,0,3-Jan,1322,31.11200138,56.08655546
Inf Div,256,8/14/1941 0:00,0,INF,,1,FWD DET,0,3-Jan,997,31.143798,56.09387953
Inf Div,256,8/14/1941 0:00,1,INF,,1,FWD DET,0,3-Jan,999,31.12912042,55.92407407
Inf Div,256,8/20/1941 0:00,0,INF,,2,FWD DET,0,3-Feb,1353,31.16285746,56.1058601
Inf Div,256,8/21/1941 0:00,1,INF,,2,FWD DET,0,3-Feb,1054,31.14581962,56.13201359
Inf Div,256,8/21/1941 0:00,0,INF,3,,,1,,477,30.22543627,53.00600672
Inf Div,256,8/23/1941 0:00,0,INF,3,,,1,,490,30.72404537,53.30056082
Inf Div,256,8/23/1941 0:00,0,INF,,1,FWD DET,0,3-Jan,1360,29.35076133,55.53471275
Inf Div,256,8/23/1941 0:00,0,INF,,1,FWD DET,0,3-Jan,1395,31.17138616,56.41208827
Inf Div,256,8/24/1941 0:00,1,INF,,2,FWD DET,0,3-Feb,854,31.32214318,56.32475691
Inf Div,256,9/2/1941 0:00,0,INF,3,,,1,,770,31.94077702,56.30679005
Inf Div,256,9/2/1941 0:00,0,INF,3,,,1,,771,32.06264885,56.36826529
Inf Div,256,9/2/1941 0:00,0,INF,,1,Elems,0,,73,28.61428468,55.56730557
Inf Div,256,9/4/1941 0:00,0,INF,3,,,1,,1431,32.07700521,56.34874818
Inf Div,256,9/4/1941 0:00,0,INF,,1,Elems,0,,214,28.60823191,55.57252906
Inf Div,256,9/6/1941 0:00,0,INF,3,,,1,,1091,32.00132934,56.3580333
Inf Div,256,9/6/1941 0:00,0,INF,,1,Elems,0,,145,28.63123619,55.57898304
Inf Div,256,9/8/1941 0:00,0,INF,3,,,1,,1463,32.0859861,56.36543809
Inf Div,256,9/8/1941 0:00,0,INF,,1,Elems,0,,228,28.62890316,55.57137497
Inf Div,256,9/10/1941 0:00,0,INF,3,,,1,,580,32.08920018,56.29774599
Inf Div,256,9/10/1941 0:00,0,INF,,1,Elems,0,,20,28.62799773,55.48432075
Inf Div,257,7/13/1941 0:00,1,INF,3,,,1,,820,28.33985208,55.85240532
Inf Div,258,7/11/1941 0:00,0,INF,3,,,1,,295,27.36382796,53.69244219
Inf Div,258,7/12/1941 0:00,0,INF,3,,,1,,304,27.60011777,53.78220828
Inf Div,258,7/13/1941 0:00,0,INF,3,,,1,,85,27.61150915,53.77331529
Inf Div,258,7/15/1941 0:00,0,INF,3,,,1,,161,27.73547115,53.86714448
Inf Div,258,7/16/1941 0:00,1,INF,3,,,1,,1549,28.59418684,55.18385895
Inf Div,258,7/16/1941 0:00,1,INF,3,,,1,,58,28.38549728,53.72630841
Inf Div,258,7/17/1941 0:00,0,INF,3,,,1,,460,28.64694154,53.717606
Inf Div,258,7/19/1941 0:00,1,INF,3,,,1,,1584,29.65319664,53.7991832
Inf Div,258,7/20/1941 0:00,1,INF,3,,,1,,489,30.12352901,53.55340829
Inf Div,258,7/22/1941 0:00,0,INF,3,,,1,,482,30.17811818,53.52057575
Inf Div,258,7/24/1941 0:00,0,INF,3,,,1,,458,30.7445704,53.58631914
Inf Div,258,7/26/1941 0:00,0,INF,3,,,1,,1625,31.18502722,53.70047006
Inf Div,258,7/27/1941 0:00,0,INF,3,,,1,,911,31.42057207,53.55334114
Inf Div,258,7/29/1941 0:00,0,INF,3,,,1,,1657,31.56419027,53.60620719
Inf Div,258,7/30/1941 0:00,0,INF,3,,,1,,1214,31.59608395,53.61777784
Inf Div,258,8/1/1941 0:00,0,INF,3,,,1,,699,31.54462494,53.60780417
Inf Div,258,8/2/1941 0:00,0,INF,3,,,1,,1477,31.54260228,53.61352552
Inf Div,258,8/4/1941 0:00,0,INF,3,,,1,,957,31.47847386,53.59356258
Inf Div,258,8/6/1941 0:00,0,INF,3,,,1,,1246,31.50371911,53.5971609
Inf Div,258,8/10/1941 0:00,0,INF,3,,,1,,594,31.51713204,53.58296202
Inf Div,258,8/12/1941 0:00,0,INF,3,,,1,,1301,31.53507895,53.47388661
Inf Div,258,8/14/1941 0:00,0,INF,3,,,1,,1019,31.6088803,53.44014961
Inf Div,258,8/18/1941 0:00,1,INF,3,,,1,,730,31.64382199,53.26042445
Inf Div,258,8/18/1941 0:00,0,INF,,2,FWD DET,0,3-Feb,750,31.11024074,56.1202656
Inf Div,258,8/20/1941 0:00,0,INF,3,,,1,,1330,32.20097291,53.4749572
Inf Div,258,8/21/1941 0:00,0,INF,3,,,1,,1033,32.41397313,53.5661126
Inf Div,258,8/23/1941 0:00,0,INF,3,,,1,,1363,32.75184251,53.62558304
Inf Div,258,8/24/1941 0:00,0,INF,3,,,1,,832,32.74371625,53.63465886
Inf Div,258,9/2/1941 0:00,0,INF,3,,,1,,761,33.61203562,53.88041569
Inf Div,258,9/4/1941 0:00,0,INF,3,,,1,,1406,33.64797658,53.88034377
Inf Div,258,9/6/1941 0:00,0,INF,3,,,1,,1069,33.5928773,53.89172909
Inf Div,258,9/8/1941 0:00,0,INF,3,,,1,,1442,33.63542024,53.89563345
Inf Div,258,9/10/1941 0:00,0,INF,3,,,1,,560,33.63527493,53.81273764
Inf Div,259,9/2/1941 0:00,0,INF,3,,,1,,81,32.29621634,55.11497455
Inf Div,260,7/11/1941 0:00,1,INF,3,,,1,,464,26.07982188,53.04947701
Inf Div,260,7/15/1941 0:00,1,INF,3,,,1,,467,27.02461424,53.00734145
Inf Div,260,7/16/1941 0:00,1,INF,5,,,1,,478,27.6902078,53.08026039
Inf Div,260,7/17/1941 0:00,0,INF,3,,,1,,457,28.22810275,53.02326742
Inf Div,260,8/14/1941 0:00,0,INF,3,,,1,,1028,30.34776111,52.68956383
Inf Div,261,7/20/1941 0:00,0,INF,3,,,1,,875,29.75048444,56.08198279
Inf Div,263,7/11/1941 0:00,0,INF,3,,,1,,1106,28.29547933,53.87954519
Inf Div,263,7/11/1941 0:00,1,INF,,1,FWD DET,0,,1110,28.90207234,54.08048883
Inf Div,263,7/12/1941 0:00,0,INF,3,,,1,,1518,28.63426382,53.98154091
Inf Div,263,7/12/1941 0:00,1,INF,,1,FWD DET,0,,1520,28.8277882,54.08945582
Inf Div,263,7/13/1941 0:00,0,INF,3,,,1,,809,28.88214063,54.11591569
Inf Div,263,7/15/1941 0:00,1,INF,3,,,1,,1136,29.7750704,54.21216966
Inf Div,263,7/15/1941 0:00,1,INF,,1,FWD DET,0,,1159,30.26992398,54.30319724
Inf Div,263,7/16/1941 0:00,1,INF,3,,,1,,1572,30.10406963,54.20306889
Inf Div,263,7/16/1941 0:00,1,INF,,1,FWD DET,0,,1575,30.29203732,54.22091159
Inf Div,263,7/17/1941 0:00,1,INF,3,,,1,,688,30.23318937,54.16552141
Inf Div,263,7/19/1941 0:00,1,INF,3,,,1,,1590,30.9008486,54.1876821
Inf Div,263,7/19/1941 0:00,1,INF,,1,FWD DET,0,,1589,31.29092359,54.17559081
Inf Div,263,7/20/1941 0:00,1,INF,3,,,1,,896,31.24917278,54.28496518
Inf Div,263,7/20/1941 0:00,1,INF,,1,FWD DET,0,,895,31.56275572,54.27225861
Inf Div,263,7/22/1941 0:00,1,INF,,1,FWD DET,0,3-Jan,1180,31.5058949,54.16916515
Inf Div,263,7/22/1941 0:00,1,INF,,2,FWD DET,0,3-Feb,1181,31.56817281,54.34195526
Inf Div,263,7/24/1941 0:00,1,INF,3,,,1,,638,32.14255241,54.22585561
Inf Div,263,7/26/1941 0:00,0,INF,3,,,1,,1629,32.51279635,54.17576554
Inf Div,263,7/27/1941 0:00,0,INF,3,,,1,,1689,32.49652166,54.26338372
Inf Div,263,7/29/1941 0:00,0,INF,3,,,1,,1665,32.5891394,54.24707267
Inf Div,263,7/30/1941 0:00,0,INF,3,,,1,,1219,32.61337474,54.24653057
Inf Div,263,8/1/1941 0:00,0,INF,3,,,1,,705,32.61887915,54.26162648
Inf Div,263,8/2/1941 0:00,0,INF,3,,,1,,1484,32.59974239,54.23485324
Inf Div,263,8/4/1941 0:00,0,INF,3,,,1,,963,32.60506662,54.22895181
Inf Div,263,8/6/1941 0:00,1,INF,3,,,1,,1251,32.98795403,54.22689307
Inf Div,263,8/6/1941 0:00,0,INF,3,,,1,,1257,33.13267966,54.2005868
Inf Div,263,8/10/1941 0:00,0,INF,3,,,1,,603,33.11983133,54.25478854
Inf Div,263,8/12/1941 0:00,0,INF,3,,,1,,1307,33.16537331,54.24387242
Inf Div,263,8/14/1941 0:00,1,INF,3,,,1,,1013,33.08386681,54.21998328
Inf Div,263,8/18/1941 0:00,0,INF,5,,,1,,133,32.8432603,54.73280142
Inf Div,263,8/20/1941 0:00,0,INF,3,,,1,,1340,32.74477172,54.74958244
Inf Div,263,8/21/1941 0:00,0,INF,3,,,1,,1042,32.73317106,54.74624258
Inf Div,263,8/23/1941 0:00,0,INF,3,,,1,,1373,32.70963537,54.73604206
Inf Div,263,8/24/1941 0:00,0,INF,3,,,1,,844,32.69472632,54.73925349
Inf Div,263,9/2/1941 0:00,0,INF,,1,FWD DET,0,3-Jan,790,32.5338111,54.52705421
Inf Div,263,9/2/1941 0:00,0,INF,,2,FWD DET,0,3-Feb,797,32.94299161,54.65361149
Inf Div,263,9/4/1941 0:00,0,INF,,2,FWD DET,0,3-Feb,1416,32.97481565,54.65437936
Inf Div,263,9/4/1941 0:00,0,INF,,1,FWD DET,0,3-Jan,218,32.56533232,54.56991568
Inf Div,263,9/6/1941 0:00,0,INF,3,,,1,,1076,32.86427726,54.68719425
Inf Div,263,9/8/1941 0:00,0,INF,3,,,1,,1449,32.94272469,54.66488422
Inf Div,263,9/10/1941 0:00,0,INF,3,,,1,,567,32.94612613,54.54908543
Inf Div,267,7/11/1941 0:00,1,INF,3,,,1,,1095,27.44844466,52.99695235
Inf Div,267,7/12/1941 0:00,0,INF,3,,,1,,1507,28.42975081,53.05682447
Inf Div,267,7/13/1941 0:00,1,INF,3,,,1,,801,29.23965574,53.12503709
Inf Div,267,7/15/1941 0:00,1,INF,3,,,1,,1127,29.53216836,53.14372193
Inf Div,267,8/14/1941 0:00,1,INF,3,,,1,,1029,30.26706083,52.82615415
Inf Div,267,8/23/1941 0:00,0,INF,3,,,1,,489,30.40803948,53.12986415
Inf Div,267,8/24/1941 0:00,0,INF,3,,,1,,470,30.7230199,53.2975463
Inf Div,267,9/2/1941 0:00,0,INF,3,,,1,,764,33.14534869,54.21542392
Inf Div,267,9/2/1941 0:00,0,INF,,1,FWD DET,0,3-Jan,77,32.99346907,54.10927565
Inf Div,267,9/4/1941 0:00,0,INF,3,,,1,,1409,33.14726797,54.24142665
Inf Div,267,9/6/1941 0:00,0,INF,3,,,1,,1072,33.0927998,54.25114039
Inf Div,267,9/6/1941 0:00,0,INF,3,,,1,,1073,32.98754078,54.29850262
Inf Div,267,9/8/1941 0:00,0,INF,3,,,1,,1445,33.11628176,54.25353051
Inf Div,267,9/10/1941 0:00,0,INF,3,,,1,,563,33.11998663,54.15007579
Inf Div,268,7/11/1941 0:00,1,INF,3,,,1,,510,27.36738455,53.90601452
Inf Div,268,7/12/1941 0:00,0,INF,3,,,1,,306,27.81329224,54.1357125
Inf Div,268,7/13/1941 0:00,0,INF,3,,,1,,89,27.79023391,54.11658912
Inf Div,268,7/15/1941 0:00,0,INF,3,,,1,,160,27.99874968,54.19041484
Inf Div,268,7/16/1941 0:00,1,INF,3,,,1,,1545,28.48827258,54.2094213
Inf Div,268,7/17/1941 0:00,1,INF,3,,,1,,656,28.8899321,54.29807646
Inf Div,268,7/19/1941 0:00,1,INF,3,,,1,,1588,29.9732409,54.45881047
Inf Div,268,7/19/1941 0:00,1,INF,,1,FWD DET,0,,1593,30.42980483,54.58771454
Inf Div,268,7/20/1941 0:00,1,INF,3,,,1,,899,30.4409781,54.65316592
Inf Div,268,7/22/1941 0:00,1,INF,3,,,1,,1187,31.12137457,54.69300489
Inf Div,268,7/22/1941 0:00,1,INF,3,,,1,,1188,31.18367867,54.81236464
Inf Div,268,7/24/1941 0:00,0,INF,,1,FWD DET,0,3-Jan,647,31.58968026,54.736062
